,hour,time,Wind Day Ahead Forecast [in MW],Wind Intraday Forecast [in MW],PV Day Ahead Forecast [in MW],PV Intraday Forecast [in MW],Day Ahead Price hourly [in EUR/MWh],Intraday Price Price Quarter Hourly  [in EUR/MWh],Intraday Price Hourly  [in EUR/MWh],Imbalance Price Quarter Hourly  [in EUR/MWh]
2071,13,2021-01-22 13:45:00,22198,21420,6601,6646,50.69,41.9115691388826,60.1310748712531,-9.21
2072,14,2021-01-22 14:00:00,21781,20999,6177,6322,51.36,46.2320369781493,55.7526656669166,38.59
2073,14,2021-01-22 14:15:00,21267,20915,5695,5843,51.36,52.4257051665669,55.7526656669166,25.38
2074,14,2021-01-22 14:30:00,20822,20778,5136,5199,51.36,52.7604510225511,55.7526656669166,2.35
2075,14,2021-01-22 14:45:00,20384,20308,4501,4579,51.36,58.6736803997121,55.7526656669166,15.4
2076,15,2021-01-22 15:00:00,19808,20273,3830,3781,54.49,42.3787156700544,57.166911220474,11.14
2077,15,2021-01-22 15:15:00,19396,19703,3141,3043,54.49,53.9379028769198,57.166911220474,48.14
2078,15,2021-01-22 15:30:00,18888,19334,2441,2333,54.49,58.2958537811746,57.166911220474,25.79
2079,15,2021-01-22 15:45:00,18356,18767,1747,1623,54.49,61.1964575521382,57.166911220474,29.88
2080,16,2021-01-22 16:00:00,17826,18541,1094,938,57.31,39.5310962387258,56.5210167274965,19.82
2081,16,2021-01-22 16:15:00,17658,18342,543,451,57.31,54.5746389485783,56.5210167274965,20.22
2082,16,2021-01-22 16:30:00,17492,17992,186,155,57.31,58.1970857907518,56.5210167274965,22.74
2083,16,2021-01-22 16:45:00,17149,17815,37,35,57.31,60.9765412833787,56.5210167274965,34.59
2084,17,2021-01-22 17:00:00,16983,17714,2,2,64.48,51.2772493179534,64.8877387786582,8.28
2085,17,2021-01-22 17:15:00,16903,18071,0,0,64.48,62.1340960210082,64.8877387786582,58.99
2086,17,2021-01-22 17:30:00,16867,17933,0,0,64.48,60.5085489113769,64.8877387786582,42.74
2087,17,2021-01-22 17:45:00,18747,17909,0,0,64.48,67.9430905463923,64.8877387786582,36.45
2088,18,2021-01-22 18:00:00,18710,17789,0,0,66.77,82.6214985870717,68.5227347633591,123.72
2089,18,2021-01-22 18:15:00,18715,17855,0,0,66.77,70.7265565204027,68.5227347633591,90.98
2090,18,2021-01-22 18:30:00,18798,18054,0,0,66.77,68.1301055078684,68.5227347633591,19.48
2091,18,2021-01-22 18:45:00,18992,18630,0,0,66.77,63.5524513828868,68.5227347633591,15.15
2092,19,2021-01-22 19:00:00,19178,19581,0,0,63.89,68.1534643563205,62.8785103231253,27.54
2093,19,2021-01-22 19:15:00,19277,19496,0,0,63.89,57.7201473975127,62.8785103231253,17.93
2094,19,2021-01-22 19:30:00,19311,19438,0,0,63.89,52.2097694797946,62.8785103231253,16.71
2095,19,2021-01-22 19:45:00,19304,19129,0,0,63.89,46.4000695976914,62.8785103231253,16.29
2096,20,2021-01-22 20:00:00,19279,18844,0,0,54.93,58.7652372041827,51.5191709931179,4.47
2097,20,2021-01-22 20:15:00,19214,18845,0,0,54.93,52.1080076133017,51.5191709931179,-16.98
2098,20,2021-01-22 20:30:00,19095,18782,0,0,54.93,48.9917928140186,51.5191709931179,49.28
2099,20,2021-01-22 20:45:00,18984,18662,0,0,54.93,36.9534439486893,51.5191709931179,-28.62
2100,21,2021-01-22 21:00:00,18872,18493,0,0,52.91,56.9430079597822,51.4963625058917,80.85
2101,21,2021-01-22 21:15:00,18789,18319,0,0,52.91,52.7809060175794,51.4963625058917,60.9
2102,21,2021-01-22 21:30:00,18699,17924,0,0,52.91,52.3310195819218,51.4963625058917,62.19
2103,21,2021-01-22 21:45:00,18599,17605,0,0,52.91,40.1235211066743,51.4963625058917,51.86
2104,22,2021-01-22 22:00:00,18185,17033,0,0,51.79,55.7557734140749,52.271877423926,23.23
2105,22,2021-01-22 22:15:00,17982,16876,0,0,51.79,47.8617885290675,52.271877423926,19.33
2106,22,2021-01-22 22:30:00,17765,16368,0,0,51.79,52.8170202320738,52.271877423926,79.94
2107,22,2021-01-22 22:45:00,17568,16079,0,0,51.79,45.9079601489383,52.271877423926,79.94
2108,23,2021-01-22 23:00:00,17370,16012,0,0,45.82,55.6006909667195,48.4877508356123,95.21
2109,23,2021-01-22 23:15:00,17175,15792,0,0,45.82,44.9583456896552,48.4877508356123,60.64
2110,23,2021-01-22 23:30:00,16980,15211,0,0,45.82,51.0247839851024,48.4877508356123,73.54
2111,23,2021-01-22 23:45:00,16789,14990,0,0,45.82,45.4260547151974,48.4877508356123,62.14
2112,0,2021-01-23 00:00:00,13424,14550,0,0,44.61,52.2097012321448,45.7830055130713,-3.47
2113,0,2021-01-23 00:15:00,13057,14120,0,0,44.61,47.5962421845094,45.7830055130713,-22.67
2114,0,2021-01-23 00:30:00,12665,13739,0,0,44.61,40.6887189411912,45.7830055130713,-25.18
2115,0,2021-01-23 00:45:00,12242,13586,0,0,44.61,27.3363166897451,45.7830055130713,-17.87
2116,1,2021-01-23 01:00:00,11800,13089,0,0,43.39,51.6678545413157,41.0017421462523,14.43
2117,1,2021-01-23 01:15:00,11414,12616,0,0,43.39,32.7760469732054,41.0017421462523,19.4
2118,1,2021-01-23 01:30:00,11049,12456,0,0,43.39,35.0100121624909,41.0017421462523,47.45
2119,1,2021-01-23 01:45:00,10719,12386,0,0,43.39,26.8790669180019,41.0017421462523,61.09
2120,2,2021-01-23 02:00:00,10397,12065,0,0,44.38,31.5757167755991,40.4929194030705,78.26
2121,2,2021-01-23 02:15:00,10078,11398,0,0,44.38,40.3361043841336,40.4929194030705,51.25
2122,2,2021-01-23 02:30:00,9806,10978,0,0,44.38,43.0408686167576,40.4929194030705,63.84
2123,2,2021-01-23 02:45:00,9521,10474,0,0,44.38,51.2911193447738,40.4929194030705,73.31
2124,3,2021-01-23 03:00:00,9235,10041,0,0,42.31,34.0600091659028,38.5515738346923,11.74
2125,3,2021-01-23 03:15:00,9075,10083,0,0,42.31,41.0512937612208,38.5515738346923,21.53
2126,3,2021-01-23 03:30:00,8912,9959,0,0,42.31,36.7665057934509,38.5515738346923,40.71
2127,3,2021-01-23 03:45:00,8742,9906,0,0,42.31,32.8768642413487,38.5515738346923,36.31
2128,4,2021-01-23 04:00:00,8569,9899,0,0,38.91,25.4299508274232,30.4527193247739,35.26
2129,4,2021-01-23 04:15:00,8535,9934,0,0,38.91,20.6833749625337,30.4527193247739,34.85
2130,4,2021-01-23 04:30:00,8503,9921,0,0,38.91,29.0436273315212,30.4527193247739,48.35
2131,4,2021-01-23 04:45:00,8474,10181,0,0,38.91,20.8953946291141,30.4527193247739,44.78
2132,5,2021-01-23 05:00:00,8449,9930,0,0,41.97,43.6199276903445,34.7486344748753,85.13
2133,5,2021-01-23 05:15:00,8489,10119,0,0,41.97,36.5494119904077,34.7486344748753,50.28
2134,5,2021-01-23 05:30:00,8537,10238,0,0,41.97,35.8030180269414,34.7486344748753,41.72
2135,5,2021-01-23 05:45:00,8585,10407,0,0,41.97,34.3031617911306,34.7486344748753,22.35
2136,6,2021-01-23 06:00:00,8683,10653,0,0,42.4,31.6483725213999,36.7877326827568,6.73
2137,6,2021-01-23 06:15:00,8783,10731,0,0,42.4,37.6338580854266,36.7877326827568,40.42
2138,6,2021-01-23 06:30:00,8875,10916,0,0,42.4,34.9864250169645,36.7877326827568,54.87
2139,6,2021-01-23 06:45:00,8933,10989,0,0,42.4,36.2285111783657,36.7877326827568,84.62
2140,7,2021-01-23 07:00:00,8960,11149,0,0,45.88,29.5811424518067,40.1034823741789,-2.38
2141,7,2021-01-23 07:15:00,9073,11217,0,0,45.88,33.8672028445649,40.1034823741789,-0.76
2142,7,2021-01-23 07:30:00,9209,12159,0,0,45.88,35.0819853963839,40.1034823741789,-8.09
2143,7,2021-01-23 07:45:00,9357,12387,1,1,45.88,47.5970238171253,40.1034823741789,13.88
2144,8,2021-01-23 08:00:00,9506,12737,18,17,50.0,33.7994625998548,41.9479778739407,13.49
2145,8,2021-01-23 08:15:00,9605,12867,79,59,50.0,38.0014082854125,41.9479778739407,19.82
2146,8,2021-01-23 08:30:00,9706,13646,206,164,50.0,40.6915468295954,41.9479778739407,23.77
2147,8,2021-01-23 08:45:00,9809,13861,414,330,50.0,45.1525303046849,41.9479778739407,20.5
2148,9,2021-01-23 09:00:00,9915,14380,688,557,56.92,38.0968920038669,45.3046850883744,6.43
2149,9,2021-01-23 09:15:00,10108,14499,1006,786,56.92,41.3060026477146,45.3046850883744,20.84
2150,9,2021-01-23 09:30:00,10300,14540,1338,1126,56.92,43.9897383231796,45.3046850883744,53.69
2151,9,2021-01-23 09:45:00,10493,14710,1681,1455,56.92,45.3515773838994,45.3046850883744,53.91
2152,10,2021-01-23 10:00:00,10686,14658,2020,1774,58.15,41.8983269082498,43.6135384891441,25.51
2153,10,2021-01-23 10:15:00,10566,14488,2342,2070,58.15,46.7123468198468,43.6135384891441,17.72
2154,10,2021-01-23 10:30:00,10446,14611,2640,2423,58.15,45.8212545161042,43.6135384891441,24.49
2155,10,2021-01-23 10:45:00,10323,14711,2923,2825,58.15,42.8056544149525,43.6135384891441,19.32
2156,11,2021-01-23 11:00:00,10196,14644,3193,3241,58.95,36.5658829148472,42.7556730166547,15.04
2157,11,2021-01-23 11:15:00,10056,14325,3441,3577,58.95,40.3306356167768,42.7556730166547,25.89
2158,11,2021-01-23 11:30:00,9920,14073,3656,3978,58.95,44.0168500697862,42.7556730166547,28.91
2159,11,2021-01-23 11:45:00,9784,13938,3850,4395,58.95,39.6078180109858,42.7556730166547,28.14
2160,12,2021-01-23 12:00:00,9649,13600,4030,4742,56.63,48.6283189624457,42.8704239805273,38.97
2161,12,2021-01-23 12:15:00,9523,13282,4173,4979,56.63,42.6713801756587,42.8704239805273,26.94
2162,12,2021-01-23 12:30:00,9401,12724,4253,5179,56.63,41.1397073025778,42.8704239805273,25.53
2163,12,2021-01-23 12:45:00,9275,12123,4278,5220,56.63,34.5891655146412,42.8704239805273,25.96
2164,13,2021-01-23 13:00:00,9112,11723,4263,5379,52.0,44.3933457668286,42.4637362143202,28.48
2165,13,2021-01-23 13:15:00,8878,11321,4193,5280,52.0,38.5600161412837,42.4637362143202,79.77
2166,13,2021-01-23 13:30:00,8631,10850,4051,4848,52.0,43.060032550799,42.4637362143202,88.71
2167,13,2021-01-23 13:45:00,8363,10248,3862,4722,52.0,41.3201328575767,42.4637362143202,24.51
2168,14,2021-01-23 14:00:00,8086,9805,3649,4370,51.0,41.8431417713665,44.9684904240306,18.08
2169,14,2021-01-23 14:15:00,7855,9319,3398,3943,51.0,41.2038742946099,44.9684904240306,13.42
2170,14,2021-01-23 14:30:00,7584,8748,3086,3654,51.0,40.116121001699,44.9684904240306,61.96
2171,14,2021-01-23 14:45:00,7312,8209,2722,3126,51.0,40.7665739148559,44.9684904240306,68.76
2172,15,2021-01-23 15:00:00,7042,7496,2337,2477,53.65,38.5721013205282,47.4667943573596,84.88
2173,15,2021-01-23 15:15:00,6776,7198,1933,2054,53.65,45.8315831560414,47.4667943573596,57.22
2174,15,2021-01-23 15:30:00,6512,6723,1512,1494,53.65,49.8410070190517,47.4667943573596,78.57
2175,15,2021-01-23 15:45:00,6241,6383,1094,1039,53.65,56.7754113887275,47.4667943573596,78.02
2176,16,2021-01-23 16:00:00,5968,5933,716,662,58.3,45.3409634527356,54.005389642028,55.74
2177,16,2021-01-23 16:15:00,6027,5872,397,349,58.3,56.5235920812712,54.005389642028,61.81
2178,16,2021-01-23 16:30:00,6092,5750,163,133,58.3,55.9751794746288,54.005389642028,60.96
2179,16,2021-01-23 16:45:00,6147,5753,42,34,58.3,58.5462710078207,54.005389642028,36.07
2180,17,2021-01-23 17:00:00,6201,5891,3,2,63.09,54.5942726690163,60.169657639308,23.74
2181,17,2021-01-23 17:15:00,6286,6068,0,0,63.09,56.8493449246086,60.169657639308,78.84
2182,17,2021-01-23 17:30:00,6387,6135,0,0,63.09,55.9424036245132,60.169657639308,73.24
2183,17,2021-01-23 17:45:00,6507,6212,0,0,63.09,60.0685004985045,60.169657639308,-57.34
2184,18,2021-01-23 18:00:00,6629,6381,0,0,66.13,67.0747279064538,61.9911343897707,20.63
2185,18,2021-01-23 18:15:00,6767,6704,0,0,66.13,56.3845733113674,61.9911343897707,80.19
2186,18,2021-01-23 18:30:00,6932,7165,0,0,66.13,56.737705534229,61.9911343897707,72.43
2187,18,2021-01-23 18:45:00,7138,7473,0,0,66.13,52.7447292463303,61.9911343897707,-42.05
2188,19,2021-01-23 19:00:00,7390,7799,0,0,63.29,63.9667856283583,57.7133190083611,83.09
2189,19,2021-01-23 19:15:00,7556,7983,0,0,63.29,55.509765120881,57.7133190083611,78.66
2190,19,2021-01-23 19:30:00,7637,8015,0,0,63.29,54.243335146476,57.7133190083611,63.25
2191,19,2021-01-23 19:45:00,7661,7984,0,0,63.29,52.3850485142511,57.7133190083611,65.97
2192,20,2021-01-23 20:00:00,7686,7761,0,0,58.16,60.9378187804376,53.310532631615,80.73
2193,20,2021-01-23 20:15:00,7678,7671,0,0,58.16,55.2389234895329,53.310532631615,76.01
2194,20,2021-01-23 20:30:00,7670,7453,0,0,58.16,54.9012418252081,53.310532631615,69.79
2195,20,2021-01-23 20:45:00,7630,7229,0,0,58.16,46.636191085638,53.310532631615,62.64
2196,21,2021-01-23 21:00:00,7590,7047,0,0,52.8,57.9952537023549,50.2907181724676,82.42
2197,21,2021-01-23 21:15:00,7547,6323,0,0,52.8,52.5424588887808,50.2907181724676,70.42
2198,21,2021-01-23 21:30:00,7504,6063,0,0,52.8,57.4364510473378,50.2907181724676,74.88
2199,21,2021-01-23 21:45:00,7462,5682,0,0,52.8,47.5546848934198,50.2907181724676,19.19
2200,22,2021-01-23 22:00:00,7393,5459,0,0,51.2,57.0844741411854,48.733199663285,23.12
2201,22,2021-01-23 22:15:00,7312,5249,0,0,51.2,48.1254065654558,48.733199663285,25.52
2202,22,2021-01-23 22:30:00,7232,5171,0,0,51.2,50.7654799261652,48.733199663285,82.92
2203,22,2021-01-23 22:45:00,7153,5077,0,0,51.2,42.4750585797971,48.733199663285,28.17
2204,23,2021-01-23 23:00:00,7075,4932,0,0,47.18,58.3470185634976,46.4009815809124,82.92
2205,23,2021-01-23 23:15:00,7019,4924,0,0,47.18,46.469013003624,46.4009815809124,61.38
2206,23,2021-01-23 23:30:00,6972,4772,0,0,47.18,47.4691432263194,46.4009815809124,25.97
2207,23,2021-01-23 23:45:00,6925,4743,0,0,47.18,44.3947844430807,46.4009815809124,55.58
2208,0,2021-01-24 00:00:00,5297,4823,0,0,44.8,60.8137636986301,46.652628907836,121.71
2209,0,2021-01-24 00:15:00,5274,4920,0,0,44.8,53.786244149766,46.652628907836,23.43
2210,0,2021-01-24 00:30:00,5268,4889,0,0,44.8,39.8210690789474,46.652628907836,7.4
2211,0,2021-01-24 00:45:00,5277,5047,0,0,44.8,33.6397974217311,46.652628907836,4.91
2212,1,2021-01-24 01:00:00,5284,5124,0,0,40.67,56.4869121207805,42.4512721366447,31.32
2213,1,2021-01-24 01:15:00,5304,5329,0,0,40.67,35.3569095670929,42.4512721366447,-2.79
2214,1,2021-01-24 01:30:00,5354,5501,0,0,40.67,29.0137454681835,42.4512721366447,-15.18
2215,1,2021-01-24 01:45:00,5458,5942,0,0,40.67,25.1929555249095,42.4512721366447,-22.35
2216,2,2021-01-24 02:00:00,5614,6303,0,0,41.24,42.8725580407701,37.7900465061379,-1.01
2217,2,2021-01-24 02:15:00,5769,6613,0,0,41.24,34.2515855508066,37.7900465061379,10.15
2218,2,2021-01-24 02:30:00,5992,6894,0,0,41.24,29.6492754270403,37.7900465061379,85.52
2219,2,2021-01-24 02:45:00,6309,7485,0,0,41.24,26.0408877640417,37.7900465061379,28.08
2220,3,2021-01-24 03:00:00,6478,7674,0,0,40.24,43.1831467889908,35.9798635749765,85.93
2221,3,2021-01-24 03:15:00,6697,7883,0,0,40.24,38.3785541401274,35.9798635749765,85.52
2222,3,2021-01-24 03:30:00,6908,8138,0,0,40.24,36.9831785615872,35.9798635749765,52.63
2223,3,2021-01-24 03:45:00,7130,8297,0,0,40.24,33.3472296560611,35.9798635749765,49.79
2224,4,2021-01-24 04:00:00,7357,8371,0,0,39.78,48.34925712791,36.2859353779417,59.15
2225,4,2021-01-24 04:15:00,7536,8644,0,0,39.78,37.7105031446541,36.2859353779417,48.97
2226,4,2021-01-24 04:30:00,7709,8610,0,0,39.78,37.3542570135747,36.2859353779417,60.41
2227,4,2021-01-24 04:45:00,7921,8748,0,0,39.78,27.0674323024055,36.2859353779417,66.76
2228,5,2021-01-24 05:00:00,8162,8933,0,0,39.9,41.2750033222591,38.4211004942339,69.1
2229,5,2021-01-24 05:15:00,8331,9050,0,0,39.9,38.99418,38.4211004942339,64.19
2230,5,2021-01-24 05:30:00,8549,9191,0,0,39.9,43.0908198534495,38.4211004942339,16.99
2231,5,2021-01-24 05:45:00,8737,9326,0,0,39.9,35.9414551181102,38.4211004942339,147.78
2232,6,2021-01-24 06:00:00,9061,9686,0,0,40.56,38.9654176046826,40.2142209785946,-1.1
2233,6,2021-01-24 06:15:00,9243,9802,0,0,40.56,38.5314918733961,40.2142209785946,51.84
2234,6,2021-01-24 06:30:00,9428,9843,0,0,40.56,40.3856411942654,40.2142209785946,90.74
2235,6,2021-01-24 06:45:00,9580,9991,0,0,40.56,43.2223907002594,40.2142209785946,116.85
2236,7,2021-01-24 07:00:00,9742,10043,0,0,41.97,37.6555905440765,42.0783249126399,60.86
2237,7,2021-01-24 07:15:00,9889,9975,0,0,41.97,37.7705775895264,42.0783249126399,60.72
2238,7,2021-01-24 07:30:00,10065,10066,0,0,41.97,43.8363993839836,42.0783249126399,76.22
2239,7,2021-01-24 07:45:00,10202,9987,2,5,41.97,52.0889570468888,42.0783249126399,109.73
2240,8,2021-01-24 08:00:00,10340,9977,28,60,46.0,45.1007031818482,48.6286912153865,-45.64
2241,8,2021-01-24 08:15:00,10469,9964,123,223,46.0,48.9554872635389,48.6286912153865,68.09
2242,8,2021-01-24 08:30:00,10558,9979,308,493,46.0,53.900458489055,48.6286912153865,88.99
2243,8,2021-01-24 08:45:00,10641,10103,570,832,46.0,63.2418554022059,48.6286912153865,30.91
2244,9,2021-01-24 09:00:00,10712,9974,945,1154,50.54,50.0135863108432,51.7054294537734,22.04
2245,9,2021-01-24 09:15:00,10801,9824,1309,1626,50.54,52.1603047828881,51.7054294537734,45.79
2246,9,2021-01-24 09:30:00,10875,9760,1693,2097,50.54,51.7096828330623,51.7054294537734,4.67
2247,9,2021-01-24 09:45:00,10939,9739,2089,2441,50.54,53.5869306818824,51.7054294537734,26.71
2248,10,2021-01-24 10:00:00,10993,9744,2485,2937,53.09,44.8571531705865,54.9574132800149,69.93
2249,10,2021-01-24 10:15:00,11045,9745,2885,3324,53.09,49.615559724828,54.9574132800149,66.39
2250,10,2021-01-24 10:30:00,11095,9728,3266,3667,53.09,51.4536938083121,54.9574132800149,50.98
2251,10,2021-01-24 10:45:00,11147,9647,3621,3961,53.09,55.0145207391651,54.9574132800149,68.78
2252,11,2021-01-24 11:00:00,11198,9500,3977,4227,54.34,53.6723942104734,58.4434843796667,75.48
2253,11,2021-01-24 11:15:00,11271,9310,4302,4528,54.34,67.1921898928025,58.4434843796667,95.32
2254,11,2021-01-24 11:30:00,11326,8990,4565,4877,54.34,68.738122874464,58.4434843796667,98.98
2255,11,2021-01-24 11:45:00,11381,8851,4763,4752,54.34,63.9868445436785,58.4434843796667,91.86
2256,12,2021-01-24 12:00:00,11435,8788,4913,4737,51.86,61.0161904338549,56.6256135332516,67.43
2257,12,2021-01-24 12:15:00,11496,8665,5002,4894,51.86,59.4525878777924,56.6256135332516,73.43
2258,12,2021-01-24 12:30:00,11557,8616,5034,4921,51.86,59.7953288299771,56.6256135332516,78.17
2259,12,2021-01-24 12:45:00,11613,8354,5023,4874,51.86,49.3650891726467,56.6256135332516,64.49
2260,13,2021-01-24 13:00:00,11610,8084,4965,5106,45.99,54.3362186182884,50.0523307670641,70.54
2261,13,2021-01-24 13:15:00,11559,7910,4862,4882,45.99,51.8214500484966,50.0523307670641,70.41
2262,13,2021-01-24 13:30:00,11488,7882,4713,4239,45.99,51.2955964437572,50.0523307670641,64.39
2263,13,2021-01-24 13:45:00,11382,7758,4538,4102,45.99,46.677491951556,50.0523307670641,55.9
2264,14,2021-01-24 14:00:00,11255,7752,4312,3941,44.34,49.6820572080008,48.8680424150227,22.63
2265,14,2021-01-24 14:15:00,11144,7566,4044,3618,44.34,50.7143194640338,48.8680424150227,21.26
2266,14,2021-01-24 14:30:00,10962,7356,3727,3177,44.34,48.0343642972536,48.8680424150227,20.52
2267,14,2021-01-24 14:45:00,10778,7416,3362,2873,44.34,49.1191570080057,48.8680424150227,22.46
2268,15,2021-01-24 15:00:00,10592,7489,2948,2497,45.93,43.9333547160846,49.1664943697749,22.63
2269,15,2021-01-24 15:15:00,10373,7332,2502,2023,45.93,47.4330361768647,49.1664943697749,54.42
2270,15,2021-01-24 15:30:00,10149,7176,2022,1594,45.93,46.9730693677103,49.1664943697749,63.32
2271,15,2021-01-24 15:45:00,9922,6858,1539,1186,45.93,52.108509168035,49.1664943697749,74.69
2272,16,2021-01-24 16:00:00,9694,6700,1075,816,52.0,44.9898438385492,54.2040898529955,22.93
2273,16,2021-01-24 16:15:00,9542,6413,652,469,52.0,52.5075709606987,54.2040898529955,19.03
2274,16,2021-01-24 16:30:00,9385,6270,295,209,52.0,52.259012311136,54.2040898529955,36.62
2275,16,2021-01-24 16:45:00,9224,6078,78,54,52.0,59.4167777512817,54.2040898529955,34.82
2276,17,2021-01-24 17:00:00,9059,5974,7,5,61.98,53.077679321889,62.3431315153537,-33.71
2277,17,2021-01-24 17:15:00,9013,6007,0,0,61.98,60.745608815427,62.3431315153537,78.03
2278,17,2021-01-24 17:30:00,8984,5849,0,0,61.98,60.4154079696395,62.3431315153537,98.93
2279,17,2021-01-24 17:45:00,8954,5735,0,0,61.98,64.0713868476772,62.3431315153537,90.59
2280,18,2021-01-24 18:00:00,8941,5782,0,0,65.0,66.8902809446254,63.7899689706488,150.89
2281,18,2021-01-24 18:15:00,8945,5835,0,0,65.0,68.5481510015408,63.7899689706488,92.37
2282,18,2021-01-24 18:30:00,9007,5844,0,0,65.0,69.6779952760555,63.7899689706488,83.06
2283,18,2021-01-24 18:45:00,9178,5907,0,0,65.0,61.221187008547,63.7899689706488,82.71
2284,19,2021-01-24 19:00:00,9332,6115,0,0,62.91,78.5202244876944,64.7007633637128,107.1
2285,19,2021-01-24 19:15:00,9355,6185,0,0,62.91,69.1358407178912,64.7007633637128,84.41
2286,19,2021-01-24 19:30:00,9302,6172,0,0,62.91,62.1713411420205,64.7007633637128,-44.18
2287,19,2021-01-24 19:45:00,9201,5918,0,0,62.91,57.9890058166233,64.7007633637128,33.02
2288,20,2021-01-24 20:00:00,9080,5675,0,0,59.3,67.0829048524428,60.5114130628821,33.46
2289,20,2021-01-24 20:15:00,8972,5468,0,0,59.3,63.017223704692,60.5114130628821,20.16
2290,20,2021-01-24 20:30:00,8825,5380,0,0,59.3,56.2083559222157,60.5114130628821,19.2
2291,20,2021-01-24 20:45:00,8678,5289,0,0,59.3,48.2742637773794,60.5114130628821,18.45
2292,21,2021-01-24 21:00:00,8529,5215,0,0,55.76,60.9153148800262,55.6097860214123,104.59
2293,21,2021-01-24 21:15:00,8382,5268,0,0,55.76,56.4084019344438,55.6097860214123,62.69
2294,21,2021-01-24 21:30:00,8235,5259,0,0,55.76,49.1906111773883,55.6097860214123,19.57
2295,21,2021-01-24 21:45:00,8087,5350,0,0,55.76,43.5653743689557,55.6097860214123,22.26
2296,22,2021-01-24 22:00:00,7860,5316,0,0,53.93,61.2388782587898,53.3349197795655,83.89
2297,22,2021-01-24 22:15:00,7669,5461,0,0,53.93,50.6901144999493,53.3349197795655,69.96
2298,22,2021-01-24 22:30:00,7476,5443,0,0,53.93,50.3668684534812,53.3349197795655,61.3
2299,22,2021-01-24 22:45:00,7281,5429,0,0,53.93,40.5032487552009,53.3349197795655,14.72
2300,23,2021-01-24 23:00:00,7087,5369,0,0,47.89,58.9566809728183,47.9054782735728,82.45
2301,23,2021-01-24 23:15:00,6960,5321,0,0,47.89,44.4111414477458,47.9054782735728,25.29
2302,23,2021-01-24 23:30:00,6827,5249,0,0,47.89,46.9729804482594,47.9054782735728,58.78
2303,23,2021-01-24 23:45:00,6694,5242,0,0,47.89,34.1354005595843,47.9054782735728,18.75
2304,0,2021-01-25 00:00:00,3985,5171,0,0,46.62,48.1649889102469,43.310219682857,16.24
2305,0,2021-01-25 00:15:00,3910,5211,0,0,46.62,40.2286003861004,43.310219682857,29.79
